"DateTime","Embodied cognition[en]","Cognitive science[en]","Cognition[en]"
"2017-01-24 00:00:00",291,703,1049
"2017-01-25 00:00:00",284,760,1083
"2017-01-26 00:00:00",228,667,944
"2017-01-27 00:00:00",230,557,828
"2017-01-28 00:00:00",174,440,634
"2017-01-29 00:00:00",186,490,690
"2017-01-30 00:00:00",316,661,1004
"2017-01-31 00:00:00",253,659,924
"2017-02-01 00:00:00",265,690,971
"2017-02-02 00:00:00",249,647,914
"2017-02-03 00:00:00",199,612,831
"2017-02-04 00:00:00",155,427,611
"2017-02-05 00:00:00",209,550,708
"2017-02-06 00:00:00",250,596,958
"2017-02-07 00:00:00",245,666,1044
"2017-02-08 00:00:00",260,704,1114
"2017-02-09 00:00:00",270,659,970
"2017-02-10 00:00:00",220,549,882
"2017-02-11 00:00:00",153,487,660
"2017-02-12 00:00:00",207,514,759
"2017-02-13 00:00:00",340,647,957
"2017-02-14 00:00:00",267,681,993
"2017-02-15 00:00:00",252,631,1067
"2017-02-16 00:00:00",261,595,1093
"2017-02-17 00:00:00",243,597,937
"2017-02-18 00:00:00",727,484,700
"2017-02-19 00:00:00",209,508,771
"2017-02-20 00:00:00",289,611,977
"2017-02-21 00:00:00",264,650,1024
"2017-02-22 00:00:00",262,674,1083
"2017-02-23 00:00:00",242,667,957
"2017-02-24 00:00:00",218,554,857
"2017-02-25 00:00:00",200,512,698
"2017-02-26 00:00:00",233,640,788
"2017-02-27 00:00:00",349,673,1035
"2017-02-28 00:00:00",262,677,984
"2017-03-01 00:00:00",299,596,1048
"2017-03-02 00:00:00",269,684,998
"2017-03-03 00:00:00",269,567,954
"2017-03-04 00:00:00",195,434,673
"2017-03-05 00:00:00",197,460,746
"2017-03-06 00:00:00",298,634,1009
"2017-03-07 00:00:00",311,689,1027
"2017-03-08 00:00:00",270,614,980
"2017-03-09 00:00:00",315,616,997
"2017-03-10 00:00:00",250,568,849
"2017-03-11 00:00:00",204,433,620
"2017-03-12 00:00:00",265,528,737
"2017-03-13 00:00:00",294,628,905
"2017-03-14 00:00:00",336,729,1032
"2017-03-15 00:00:00",339,638,973
"2017-03-16 00:00:00",284,673,923
"2017-03-17 00:00:00",291,564,797
"2017-03-18 00:00:00",193,458,609
"2017-03-19 00:00:00",219,568,694
"2017-03-20 00:00:00",326,624,976
"2017-03-21 00:00:00",330,586,1038
"2017-03-22 00:00:00",339,606,983
"2017-03-23 00:00:00",385,622,982
"2017-03-24 00:00:00",285,490,842
"2017-03-25 00:00:00",198,424,606
"2017-03-26 00:00:00",238,455,703
"2017-03-27 00:00:00",456,595,955
"2017-03-28 00:00:00",338,618,914
"2017-03-29 00:00:00",346,584,922
"2017-03-30 00:00:00",326,609,976
"2017-03-31 00:00:00",267,527,765
"2017-04-01 00:00:00",199,428,523
"2017-04-02 00:00:00",228,454,654
"2017-04-03 00:00:00",311,594,886
"2017-04-04 00:00:00",336,585,864
"2017-04-05 00:00:00",330,653,966
"2017-04-06 00:00:00",296,611,1000
"2017-04-07 00:00:00",257,555,823
"2017-04-08 00:00:00",204,379,596
"2017-04-09 00:00:00",213,522,701
"2017-04-10 00:00:00",295,686,898
"2017-04-11 00:00:00",280,589,884
"2017-04-12 00:00:00",263,567,874
"2017-04-13 00:00:00",227,537,860
"2017-04-14 00:00:00",219,466,642
"2017-04-15 00:00:00",153,384,514
"2017-04-16 00:00:00",178,427,661
"2017-04-17 00:00:00",297,559,818
"2017-04-18 00:00:00",319,741,1086
"2017-04-19 00:00:00",308,672,1042
"2017-04-20 00:00:00",287,626,879
"2017-04-21 00:00:00",238,538,832
"2017-04-22 00:00:00",176,418,634
"2017-04-23 00:00:00",222,408,680
"2017-04-24 00:00:00",290,585,1010
"2017-04-25 00:00:00",282,678,969
"2017-04-26 00:00:00",287,572,814
"2017-04-27 00:00:00",272,636,936
"2017-04-28 00:00:00",224,490,757
"2017-04-29 00:00:00",200,407,578
"2017-04-30 00:00:00",223,442,616
"2017-05-01 00:00:00",298,567,836
"2017-05-02 00:00:00",322,611,901
"2017-05-03 00:00:00",264,559,889
"2017-05-04 00:00:00",265,558,789
"2017-05-05 00:00:00",280,523,720
"2017-05-06 00:00:00",200,420,575
"2017-05-07 00:00:00",220,430,642
"2017-05-08 00:00:00",320,590,993
"2017-05-09 00:00:00",292,578,933
"2017-05-10 00:00:00",319,601,939
"2017-05-11 00:00:00",286,663,848
"2017-05-12 00:00:00",248,451,723
"2017-05-13 00:00:00",176,408,535
"2017-05-14 00:00:00",191,471,611
"2017-05-15 00:00:00",255,592,853
"2017-05-16 00:00:00",231,533,831
"2017-05-17 00:00:00",250,564,822
"2017-05-18 00:00:00",231,541,740
"2017-05-19 00:00:00",247,515,679
"2017-05-20 00:00:00",170,396,481
"2017-05-21 00:00:00",179,470,592
"2017-05-22 00:00:00",278,553,803
"2017-05-23 00:00:00",276,571,843
"2017-05-24 00:00:00",263,543,774
"2017-05-25 00:00:00",270,530,752
"2017-05-26 00:00:00",218,406,658
"2017-05-27 00:00:00",144,371,528
"2017-05-28 00:00:00",201,376,543
"2017-05-29 00:00:00",225,529,741
"2017-05-30 00:00:00",292,576,762
"2017-05-31 00:00:00",260,697,814
"2017-06-01 00:00:00",240,576,702
"2017-06-02 00:00:00",210,413,633
"2017-06-03 00:00:00",195,366,476
"2017-06-04 00:00:00",184,331,514
"2017-06-05 00:00:00",209,555,703
"2017-06-06 00:00:00",251,544,744
"2017-06-07 00:00:00",276,548,789
"2017-06-08 00:00:00",216,464,709
"2017-06-09 00:00:00",140,486,609
"2017-06-10 00:00:00",157,351,454
"2017-06-11 00:00:00",190,345,528
"2017-06-12 00:00:00",243,488,723
"2017-06-13 00:00:00",261,536,876
"2017-06-14 00:00:00",231,534,703
"2017-06-15 00:00:00",192,512,701
"2017-06-16 00:00:00",167,445,616
"2017-06-17 00:00:00",144,321,474
"2017-06-18 00:00:00",186,351,523
"2017-06-19 00:00:00",185,565,762
"2017-06-20 00:00:00",218,597,721
"2017-06-21 00:00:00",179,480,889
"2017-06-22 00:00:00",144,523,689
"2017-06-23 00:00:00",160,463,547
"2017-06-24 00:00:00",109,387,470
"2017-06-25 00:00:00",136,389,411
"2017-06-26 00:00:00",182,486,654
"2017-06-27 00:00:00",200,512,649
"2017-06-28 00:00:00",202,517,680
"2017-06-29 00:00:00",206,475,606
"2017-06-30 00:00:00",158,451,507
"2017-07-01 00:00:00",129,383,453
"2017-07-02 00:00:00",106,349,531
"2017-07-03 00:00:00",154,527,692
"2017-07-04 00:00:00",163,508,648
"2017-07-05 00:00:00",182,482,623
"2017-07-06 00:00:00",145,495,627
"2017-07-07 00:00:00",116,468,627
"2017-07-08 00:00:00",135,386,499
"2017-07-09 00:00:00",127,398,506
"2017-07-10 00:00:00",174,520,917
"2017-07-11 00:00:00",166,539,637
"2017-07-12 00:00:00",188,511,776
"2017-07-13 00:00:00",201,507,801
"2017-07-14 00:00:00",154,447,595
"2017-07-15 00:00:00",164,418,485
"2017-07-16 00:00:00",131,410,448
"2017-07-17 00:00:00",187,529,647
"2017-07-18 00:00:00",213,486,672
"2017-07-19 00:00:00",211,529,701
"2017-07-20 00:00:00",167,498,669
"2017-07-21 00:00:00",168,432,599
"2017-07-22 00:00:00",115,361,459
"2017-07-23 00:00:00",135,380,515
"2017-07-24 00:00:00",141,448,610
"2017-07-25 00:00:00",174,478,643
"2017-07-26 00:00:00",182,557,801
"2017-07-27 00:00:00",140,442,604
"2017-07-28 00:00:00",166,454,579
"2017-07-29 00:00:00",129,361,463
"2017-07-30 00:00:00",122,349,517
"2017-07-31 00:00:00",169,439,657
"2017-08-01 00:00:00",161,488,673
"2017-08-02 00:00:00",172,470,703
"2017-08-03 00:00:00",171,518,692
"2017-08-04 00:00:00",147,484,667
"2017-08-05 00:00:00",155,362,453
"2017-08-06 00:00:00",132,381,483
"2017-08-07 00:00:00",197,495,727
"2017-08-08 00:00:00",178,449,694
"2017-08-09 00:00:00",177,493,701
"2017-08-10 00:00:00",177,492,745
"2017-08-11 00:00:00",127,404,558
"2017-08-12 00:00:00",103,362,460
"2017-08-13 00:00:00",126,380,474
"2017-08-14 00:00:00",162,495,657
"2017-08-15 00:00:00",164,468,673
"2017-08-16 00:00:00",218,468,748
"2017-08-17 00:00:00",232,483,648
"2017-08-18 00:00:00",179,490,621
"2017-08-19 00:00:00",137,359,580
"2017-08-20 00:00:00",147,371,475
"2017-08-21 00:00:00",169,479,637
"2017-08-22 00:00:00",169,530,625
"2017-08-23 00:00:00",169,529,659
"2017-08-24 00:00:00",150,567,669
"2017-08-25 00:00:00",142,436,569
"2017-08-26 00:00:00",99,317,427
"2017-08-27 00:00:00",141,398,466
"2017-08-28 00:00:00",180,498,671
"2017-08-29 00:00:00",184,501,728
"2017-08-30 00:00:00",182,527,742
"2017-08-31 00:00:00",184,538,698
"2017-09-01 00:00:00",163,469,592
"2017-09-02 00:00:00",124,383,466
"2017-09-03 00:00:00",130,377,511
"2017-09-04 00:00:00",201,543,652
"2017-09-05 00:00:00",195,581,741
"2017-09-06 00:00:00",217,573,787
"2017-09-07 00:00:00",259,557,721
"2017-09-08 00:00:00",176,496,624
"2017-09-09 00:00:00",111,423,521
"2017-09-10 00:00:00",162,498,547
"2017-09-11 00:00:00",226,581,750
"2017-09-12 00:00:00",211,519,781
"2017-09-13 00:00:00",184,558,854
"2017-09-14 00:00:00",227,563,856
"2017-09-15 00:00:00",181,507,757
"2017-09-16 00:00:00",177,392,577
"2017-09-17 00:00:00",179,425,628
"2017-09-18 00:00:00",215,588,939
"2017-09-19 00:00:00",213,585,923
"2017-09-20 00:00:00",234,587,857
"2017-09-21 00:00:00",188,504,836
"2017-09-22 00:00:00",169,5417,714
"2017-09-23 00:00:00",157,428,551
"2017-09-24 00:00:00",164,415,590
"2017-09-25 00:00:00",231,687,916
"2017-09-26 00:00:00",241,591,897
"2017-09-27 00:00:00",211,675,887
"2017-09-28 00:00:00",231,547,779
"2017-09-29 00:00:00",169,661,655
"2017-09-30 00:00:00",135,369,480
"2017-10-01 00:00:00",162,448,666
"2017-10-02 00:00:00",187,504,809
"2017-10-03 00:00:00",298,531,839
"2017-10-04 00:00:00",226,548,837
"2017-10-05 00:00:00",233,535,863
"2017-10-06 00:00:00",212,474,675
"2017-10-07 00:00:00",122,364,544
"2017-10-08 00:00:00",165,392,635
"2017-10-09 00:00:00",240,535,867
"2017-10-10 00:00:00",258,527,881
"2017-10-11 00:00:00",256,509,955
"2017-10-12 00:00:00",271,536,874
"2017-10-13 00:00:00",200,443,744
"2017-10-14 00:00:00",149,479,531
"2017-10-15 00:00:00",187,477,684
"2017-10-16 00:00:00",298,576,873
"2017-10-17 00:00:00",251,547,888
"2017-10-18 00:00:00",310,558,941
"2017-10-19 00:00:00",268,541,984
"2017-10-20 00:00:00",239,494,858
"2017-10-21 00:00:00",161,455,639
"2017-10-22 00:00:00",198,459,781
"2017-10-23 00:00:00",300,670,1115
"2017-10-24 00:00:00",234,552,1055
"2017-10-25 00:00:00",266,562,991
"2017-10-26 00:00:00",261,531,919
"2017-10-27 00:00:00",187,519,832
"2017-10-28 00:00:00",191,423,619
"2017-10-29 00:00:00",192,506,703
"2017-10-30 00:00:00",334,591,882
"2017-10-31 00:00:00",308,680,964
"2017-11-01 00:00:00",270,562,961
"2017-11-02 00:00:00",310,664,979
"2017-11-03 00:00:00",240,540,915
"2017-11-04 00:00:00",173,394,648
"2017-11-05 00:00:00",207,500,724
"2017-11-06 00:00:00",304,583,1039
"2017-11-07 00:00:00",313,661,1040
"2017-11-08 00:00:00",339,642,972
"2017-11-09 00:00:00",366,634,923
"2017-11-10 00:00:00",248,517,825
"2017-11-11 00:00:00",170,428,649
"2017-11-12 00:00:00",195,493,710
"2017-11-13 00:00:00",269,732,1099
"2017-11-14 00:00:00",341,698,1077
"2017-11-15 00:00:00",310,699,1049
"2017-11-16 00:00:00",313,635,1027
"2017-11-17 00:00:00",231,510,841
"2017-11-18 00:00:00",126,480,642
"2017-11-19 00:00:00",190,537,686
"2017-11-20 00:00:00",320,632,1015
"2017-11-21 00:00:00",267,645,983
"2017-11-22 00:00:00",260,588,920
"2017-11-23 00:00:00",232,522,793
"2017-11-24 00:00:00",206,482,713
"2017-11-25 00:00:00",186,492,676
"2017-11-26 00:00:00",214,520,712
"2017-11-27 00:00:00",301,686,987
"2017-11-28 00:00:00",290,822,1038
"2017-11-29 00:00:00",321,681,1022
"2017-11-30 00:00:00",283,673,951
"2017-12-01 00:00:00",257,566,793
"2017-12-02 00:00:00",190,532,628
"2017-12-03 00:00:00",214,655,804
"2017-12-04 00:00:00",316,660,936
"2017-12-05 00:00:00",321,873,925
"2017-12-06 00:00:00",317,567,918
"2017-12-07 00:00:00",293,634,862
"2017-12-08 00:00:00",295,633,838
"2017-12-09 00:00:00",226,464,630
"2017-12-10 00:00:00",220,462,680
"2017-12-11 00:00:00",303,647,954
"2017-12-12 00:00:00",311,541,920
"2017-12-13 00:00:00",309,547,856
"2017-12-14 00:00:00",284,557,845
"2017-12-15 00:00:00",211,514,674
"2017-12-16 00:00:00",176,418,530
"2017-12-17 00:00:00",185,446,581
"2017-12-18 00:00:00",252,557,781
"2017-12-19 00:00:00",214,583,728
"2017-12-20 00:00:00",179,532,690
"2017-12-21 00:00:00",197,449,622
"2017-12-22 00:00:00",109,397,515
"2017-12-23 00:00:00",108,330,571
"2017-12-24 00:00:00",94,292,404
"2017-12-25 00:00:00",84,350,410
"2017-12-26 00:00:00",136,406,462
"2017-12-27 00:00:00",154,398,573
"2017-12-28 00:00:00",166,467,578
"2017-12-29 00:00:00",148,430,525
"2017-12-30 00:00:00",154,444,479
"2017-12-31 00:00:00",105,391,412
"2018-01-01 00:00:00",85,334,449
"2018-01-02 00:00:00",174,506,721
"2018-01-03 00:00:00",201,560,694
"2018-01-04 00:00:00",208,573,785
"2018-01-05 00:00:00",174,512,717
"2018-01-06 00:00:00",191,496,560
"2018-01-07 00:00:00",210,450,560
"2018-01-08 00:00:00",227,560,794
"2018-01-09 00:00:00",238,620,838
"2018-01-10 00:00:00",260,611,889
"2018-01-11 00:00:00",268,631,884
"2018-01-12 00:00:00",186,590,815
"2018-01-13 00:00:00",158,415,599
"2018-01-14 00:00:00",192,536,651
"2018-01-15 00:00:00",247,539,786
"2018-01-16 00:00:00",257,548,1085
"2018-01-17 00:00:00",275,610,1298
"2018-01-18 00:00:00",243,607,986
"2018-01-19 00:00:00",181,464,818
"2018-01-20 00:00:00",142,396,620
"2018-01-21 00:00:00",163,462,693
"2018-01-22 00:00:00",214,562,943
"2018-01-23 00:00:00",280,581,928
"2018-01-24 00:00:00",254,542,942
"2018-01-25 00:00:00",265,542,868
"2018-01-26 00:00:00",224,505,711
"2018-01-27 00:00:00",201,362,504
"2018-01-28 00:00:00",185,440,1264
"2018-01-29 00:00:00",290,591,1065
"2018-01-30 00:00:00",227,601,848
"2018-01-31 00:00:00",224,557,789
"2018-02-01 00:00:00",244,544,811
"2018-02-02 00:00:00",191,502,698
"2018-02-03 00:00:00",182,375,505
"2018-02-04 00:00:00",176,406,554
"2018-02-05 00:00:00",237,576,813
"2018-02-06 00:00:00",278,563,873
"2018-02-07 00:00:00",261,593,864
"2018-02-08 00:00:00",405,575,820
"2018-02-09 00:00:00",255,473,725
"2018-02-10 00:00:00",229,377,527
"2018-02-11 00:00:00",218,439,630
"2018-02-12 00:00:00",239,562,828
"2018-02-13 00:00:00",251,531,790
"2018-02-14 00:00:00",247,456,764
"2018-02-15 00:00:00",246,488,785
"2018-02-16 00:00:00",204,449,730
"2018-02-17 00:00:00",154,398,551
"2018-02-18 00:00:00",170,458,610
"2018-02-19 00:00:00",208,596,791
"2018-02-20 00:00:00",237,587,809
"2018-02-21 00:00:00",230,555,854
"2018-02-22 00:00:00",241,524,816
"2018-02-23 00:00:00",201,465,726
"2018-02-24 00:00:00",122,454,623
"2018-02-25 00:00:00",195,543,657
"2018-02-26 00:00:00",247,595,910
"2018-02-27 00:00:00",247,590,933
"2018-02-28 00:00:00",254,588,851
"2018-03-01 00:00:00",318,754,1043
"2018-03-02 00:00:00",205,470,720
"2018-03-03 00:00:00",187,403,563
"2018-03-04 00:00:00",217,661,744
"2018-03-05 00:00:00",279,531,896
"2018-03-06 00:00:00",275,550,917
"2018-03-07 00:00:00",275,515,841
"2018-03-08 00:00:00",216,497,746
"2018-03-09 00:00:00",214,460,712
"2018-03-10 00:00:00",140,393,560
"2018-03-11 00:00:00",182,414,651
"2018-03-12 00:00:00",242,583,924
"2018-03-13 00:00:00",271,524,912
"2018-03-14 00:00:00",269,550,934
"2018-03-15 00:00:00",266,486,977
"2018-03-16 00:00:00",212,461,756
"2018-03-17 00:00:00",183,394,538
"2018-03-18 00:00:00",211,436,602
"2018-03-19 00:00:00",288,512,934
"2018-03-20 00:00:00",292,555,846
"2018-03-21 00:00:00",274,604,868
"2018-03-22 00:00:00",306,541,874
"2018-03-23 00:00:00",249,477,725
"2018-03-24 00:00:00",152,352,585
"2018-03-25 00:00:00",224,418,608
"2018-03-26 00:00:00",257,488,818
"2018-03-27 00:00:00",290,578,838
"2018-03-28 00:00:00",266,524,765
"2018-03-29 00:00:00",276,444,752
"2018-03-30 00:00:00",183,433,568
"2018-03-31 00:00:00",160,433,497
"2018-04-01 00:00:00",177,390,511
"2018-04-02 00:00:00",237,528,704
"2018-04-03 00:00:00",264,540,800
"2018-04-04 00:00:00",311,522,752
"2018-04-05 00:00:00",248,507,826
"2018-04-06 00:00:00",233,474,675
"2018-04-07 00:00:00",163,344,575
"2018-04-08 00:00:00",200,386,596
"2018-04-09 00:00:00",292,538,915
"2018-04-10 00:00:00",289,587,907
"2018-04-11 00:00:00",318,613,815
"2018-04-12 00:00:00",304,601,875
"2018-04-13 00:00:00",245,432,696
"2018-04-14 00:00:00",180,377,579
"2018-04-15 00:00:00",209,424,671
"2018-04-16 00:00:00",235,639,940
"2018-04-17 00:00:00",243,634,978
"2018-04-18 00:00:00",249,570,899
"2018-04-19 00:00:00",273,505,911
"2018-04-20 00:00:00",200,453,639
"2018-04-21 00:00:00",157,354,586
"2018-04-22 00:00:00",173,395,639
"2018-04-23 00:00:00",265,490,843
"2018-04-24 00:00:00",263,532,814
"2018-04-25 00:00:00",457,955,1348
"2018-04-26 00:00:00",236,502,773
"2018-04-27 00:00:00",190,406,653
"2018-04-28 00:00:00",142,375,528
"2018-04-29 00:00:00",166,352,529
"2018-04-30 00:00:00",235,515,728
"2018-05-01 00:00:00",279,478,718
"2018-05-02 00:00:00",289,462,705
"2018-05-03 00:00:00",266,490,772
"2018-05-04 00:00:00",181,464,663
"2018-05-05 00:00:00",165,344,501
"2018-05-06 00:00:00",190,345,482
"2018-05-07 00:00:00",240,494,745
"2018-05-08 00:00:00",273,486,763
"2018-05-09 00:00:00",240,496,663
"2018-05-10 00:00:00",267,522,719
"2018-05-11 00:00:00",258,432,621
"2018-05-12 00:00:00",177,369,440
"2018-05-13 00:00:00",200,438,505
"2018-05-14 00:00:00",240,525,727
"2018-05-15 00:00:00",247,468,744
"2018-05-16 00:00:00",212,500,716
"2018-05-17 00:00:00",272,495,750
"2018-05-18 00:00:00",179,416,623
"2018-05-19 00:00:00",155,360,486
"2018-05-20 00:00:00",155,345,509
"2018-05-21 00:00:00",221,476,697
"2018-05-22 00:00:00",220,522,748
"2018-05-23 00:00:00",202,478,722
"2018-05-24 00:00:00",242,476,702
"2018-05-25 00:00:00",189,419,657
"2018-05-26 00:00:00",127,312,462
"2018-05-27 00:00:00",157,309,469
"2018-05-28 00:00:00",210,406,638
"2018-05-29 00:00:00",184,445,634
"2018-05-30 00:00:00",217,438,717
"2018-05-31 00:00:00",217,452,623
"2018-06-01 00:00:00",206,394,529
"2018-06-02 00:00:00",158,320,447
"2018-06-03 00:00:00",179,350,481
"2018-06-04 00:00:00",194,456,640
"2018-06-05 00:00:00",221,460,640
"2018-06-06 00:00:00",200,478,628
"2018-06-07 00:00:00",185,465,642
"2018-06-08 00:00:00",209,360,519
"2018-06-09 00:00:00",114,307,413
"2018-06-10 00:00:00",142,360,465
"2018-06-11 00:00:00",186,482,597
"2018-06-12 00:00:00",193,411,637
"2018-06-13 00:00:00",192,474,683
"2018-06-14 00:00:00",175,447,571
"2018-06-15 00:00:00",161,400,560
"2018-06-16 00:00:00",117,304,427
"2018-06-17 00:00:00",141,330,440
"2018-06-18 00:00:00",202,408,592
"2018-06-19 00:00:00",186,659,798
"2018-06-20 00:00:00",191,467,994
"2018-06-21 00:00:00",214,423,997
"2018-06-22 00:00:00",164,474,783
"2018-06-23 00:00:00",138,283,597
"2018-06-24 00:00:00",130,351,653
"2018-06-25 00:00:00",158,430,731
"2018-06-26 00:00:00",228,399,582
"2018-06-27 00:00:00",185,448,560
"2018-06-28 00:00:00",201,417,582
"2018-06-29 00:00:00",151,351,492
"2018-06-30 00:00:00",112,343,403
"2018-07-01 00:00:00",144,286,439
"2018-07-02 00:00:00",189,460,552
"2018-07-03 00:00:00",160,450,633
"2018-07-04 00:00:00",139,399,582
"2018-07-05 00:00:00",177,369,615
"2018-07-06 00:00:00",159,356,533
"2018-07-07 00:00:00",147,297,364
"2018-07-08 00:00:00",151,315,430
"2018-07-09 00:00:00",176,396,513
"2018-07-10 00:00:00",198,430,602
"2018-07-11 00:00:00",189,404,573
"2018-07-12 00:00:00",243,389,590
"2018-07-13 00:00:00",193,329,495
"2018-07-14 00:00:00",118,310,402
"2018-07-15 00:00:00",171,310,427
"2018-07-16 00:00:00",202,362,594
"2018-07-17 00:00:00",184,411,609
"2018-07-18 00:00:00",205,413,586
"2018-07-19 00:00:00",208,481,583
"2018-07-20 00:00:00",171,385,592
"2018-07-21 00:00:00",139,293,387
"2018-07-22 00:00:00",149,327,447
"2018-07-23 00:00:00",163,394,510
"2018-07-24 00:00:00",170,472,770
"2018-07-25 00:00:00",195,722,894
"2018-07-26 00:00:00",180,697,880
"2018-07-27 00:00:00",141,526,632
"2018-07-28 00:00:00",142,334,424
"2018-07-29 00:00:00",130,329,406
"2018-07-30 00:00:00",165,712,828
"2018-07-31 00:00:00",203,815,863
"2018-08-01 00:00:00",179,874,1011
"2018-08-02 00:00:00",175,667,833
"2018-08-03 00:00:00",153,468,603
"2018-08-04 00:00:00",198,1111,1162
"2018-08-05 00:00:00",131,351,439
"2018-08-06 00:00:00",146,385,563
"2018-08-07 00:00:00",217,366,618
"2018-08-08 00:00:00",179,369,635
"2018-08-09 00:00:00",138,439,667
"2018-08-10 00:00:00",146,369,489
"2018-08-11 00:00:00",120,298,361
"2018-08-12 00:00:00",119,309,420
"2018-08-13 00:00:00",220,420,565
"2018-08-14 00:00:00",222,459,619
"2018-08-15 00:00:00",199,376,593
"2018-08-16 00:00:00",204,378,709
"2018-08-17 00:00:00",206,317,566
"2018-08-18 00:00:00",144,262,386
"2018-08-19 00:00:00",188,266,387
"2018-08-20 00:00:00",210,358,618
"2018-08-21 00:00:00",209,400,562
"2018-08-22 00:00:00",176,454,572
"2018-08-23 00:00:00",191,454,528
"2018-08-24 00:00:00",177,381,511
"2018-08-25 00:00:00",162,312,543
"2018-08-26 00:00:00",153,578,427
"2018-08-27 00:00:00",187,424,624
"2018-08-28 00:00:00",220,427,751
"2018-08-29 00:00:00",197,538,712
"2018-08-30 00:00:00",233,405,650
"2018-08-31 00:00:00",246,362,684
"2018-09-01 00:00:00",156,303,417
"2018-09-02 00:00:00",179,341,464
"2018-09-03 00:00:00",233,425,614
"2018-09-04 00:00:00",211,479,699
"2018-09-05 00:00:00",239,683,681
"2018-09-06 00:00:00",278,444,659
"2018-09-07 00:00:00",222,411,626
"2018-09-08 00:00:00",160,292,514
"2018-09-09 00:00:00",187,414,578
"2018-09-10 00:00:00",234,462,738
"2018-09-11 00:00:00",230,442,910
"2018-09-12 00:00:00",354,465,751
"2018-09-13 00:00:00",240,459,712
"2018-09-14 00:00:00",220,417,567
"2018-09-15 00:00:00",146,308,399
"2018-09-16 00:00:00",213,346,480
"2018-09-17 00:00:00",282,518,738
"2018-09-18 00:00:00",266,776,800
"2018-09-19 00:00:00",262,595,699
"2018-09-20 00:00:00",248,461,704
"2018-09-21 00:00:00",195,385,564
"2018-09-22 00:00:00",192,323,407
"2018-09-23 00:00:00",189,376,503
"2018-09-24 00:00:00",256,479,700
"2018-09-25 00:00:00",275,501,726
"2018-09-26 00:00:00",327,474,666
"2018-09-27 00:00:00",259,406,626
"2018-09-28 00:00:00",227,403,585
"2018-09-29 00:00:00",181,300,457
"2018-09-30 00:00:00",239,354,488
"2018-10-01 00:00:00",252,471,611
"2018-10-02 00:00:00",276,493,670
"2018-10-03 00:00:00",271,492,801
"2018-10-04 00:00:00",244,414,716
"2018-10-05 00:00:00",209,391,568
"2018-10-06 00:00:00",175,305,426
"2018-10-07 00:00:00",156,351,507
"2018-10-08 00:00:00",257,462,657
"2018-10-09 00:00:00",267,444,700
"2018-10-10 00:00:00",250,471,765
"2018-10-11 00:00:00",272,475,631
"2018-10-12 00:00:00",201,368,577
"2018-10-13 00:00:00",178,312,472
"2018-10-14 00:00:00",217,340,532
"2018-10-15 00:00:00",295,486,655
"2018-10-16 00:00:00",252,579,749
"2018-10-17 00:00:00",246,436,666
"2018-10-18 00:00:00",257,383,725
"2018-10-19 00:00:00",258,410,536
"2018-10-20 00:00:00",176,280,430
"2018-10-21 00:00:00",229,358,542
"2018-10-22 00:00:00",314,419,727
"2018-10-23 00:00:00",326,458,821
"2018-10-24 00:00:00",275,433,780
"2018-10-25 00:00:00",257,471,735
"2018-10-26 00:00:00",226,406,762
"2018-10-27 00:00:00",172,329,454
"2018-10-28 00:00:00",218,358,582
"2018-10-29 00:00:00",300,460,686
"2018-10-30 00:00:00",356,561,726
"2018-10-31 00:00:00",307,472,732
"2018-11-01 00:00:00",299,440,656
"2018-11-02 00:00:00",229,385,636
"2018-11-03 00:00:00",221,336,446
"2018-11-04 00:00:00",235,394,515
"2018-11-05 00:00:00",267,441,665
"2018-11-06 00:00:00",260,482,680
"2018-11-07 00:00:00",500,420,637
"2018-11-08 00:00:00",278,475,698
"2018-11-09 00:00:00",260,422,604
"2018-11-10 00:00:00",195,352,445
"2018-11-11 00:00:00",208,364,562
"2018-11-12 00:00:00",262,506,719
"2018-11-13 00:00:00",262,460,772
"2018-11-14 00:00:00",284,479,732
"2018-11-15 00:00:00",246,488,709
"2018-11-16 00:00:00",243,379,526
"2018-11-17 00:00:00",202,331,455
"2018-11-18 00:00:00",257,348,607
"2018-11-19 00:00:00",355,454,778
"2018-11-20 00:00:00",290,438,738
"2018-11-21 00:00:00",290,402,653
"2018-11-22 00:00:00",247,433,662
"2018-11-23 00:00:00",205,365,529
"2018-11-24 00:00:00",153,349,441
"2018-11-25 00:00:00",233,346,530
"2018-11-26 00:00:00",263,436,744
"2018-11-27 00:00:00",294,487,769
"2018-11-28 00:00:00",288,555,783
"2018-11-29 00:00:00",262,529,791
"2018-11-30 00:00:00",222,662,624
"2018-12-01 00:00:00",184,577,535
"2018-12-02 00:00:00",226,704,597
"2018-12-03 00:00:00",328,955,925
"2018-12-04 00:00:00",344,524,783
"2018-12-05 00:00:00",273,903,1091
"2018-12-06 00:00:00",265,942,777
"2018-12-07 00:00:00",228,573,595
"2018-12-08 00:00:00",185,344,473
"2018-12-09 00:00:00",226,462,619
"2018-12-10 00:00:00",308,466,1749
"2018-12-11 00:00:00",300,481,786
"2018-12-12 00:00:00",263,446,733
"2018-12-13 00:00:00",278,423,711
"2018-12-14 00:00:00",245,420,557
"2018-12-15 00:00:00",144,376,447
"2018-12-16 00:00:00",186,609,466
"2018-12-17 00:00:00",263,468,620
"2018-12-18 00:00:00",243,405,564
"2018-12-19 00:00:00",213,413,555
"2018-12-20 00:00:00",208,378,528
